id,title,release_date,overview,Family,Animation,History,Documentary,Adventure,Western,Crime,Drama,Horror,Science Fiction,Romance,War,Mystery,Fantasy,Action,TV Movie,Thriller,Comedy,Music
505954,T-34,2018-12-27,"In 1944, a courageous group of Russian soldiers managed to escape from German captivity in a half-destroyed legendary T-34 tank. Those were the times of unforgettable bravery, fierce fighting, unbreakable love, and legendary miracles.",0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
571346,American Kamasutra,2018-12-13,A young woman finds herself involved in a dangerous love triangle when she gets involved with the writer of a popular steamy novel.,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
672,Harry Potter and the Chamber of Secrets,2002-11-13,"Ignoring threats to his life, Harry returns to Hogwarts to investigate – aided by Ron and Hermione – a mysterious series of attacks.",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
291984,The Death & Life of John F. Donovan,2019-03-13,"An American movie star finds his correspondence with an 11-year-old actor exposed, prompting assumptions that begin to destroy his life and career.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
492452,Ben Is Back,2018-12-05,"19-year-old Ben Burns unexpectedly returns home to his family's suburban home on Christmas Eve morning. Ben's mother, Holly, is relieved and welcoming but wary of her son staying clean. Over a turbulent 24 hours, new truths are revealed, and a mother's undying love for her son is tested as she does everything in her power to keep him safe.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
335984,Blade Runner 2049,2017-10-04,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
122,The Lord of the Rings: The Return of the King,2003-12-01,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to the heart of Mordor, the dark lord's realm.",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
401469,Widows,2018-11-06,"A police shootout leaves four thieves dead during an explosive armed robbery attempt in Chicago. Their widows have nothing in common except a debt left behind by their spouses' criminal activities. Hoping to forge a future on their own terms, they join forces to pull off a heist.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
22,Pirates of the Caribbean: The Curse of the Black Pearl,2003-07-09,"Jack Sparrow, a freewheeling 19th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her.",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
360920,The Grinch,2018-11-08,The Grinch hatches a scheme to ruin Christmas when the residents of Whoville plan their annual holiday celebration.,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
434555,The Possession of Hannah Grace,2018-11-29,"When a cop who is just out of rehab takes the graveyard shift in a city hospital morgue, she faces a series of bizarre, violent events caused by an evil entity in one of the corpses.",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
550,Fight Club,1999-10-15,"A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259316,Fantastic Beasts and Where to Find Them,2016-11-16,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
405774,Bird Box,2018-12-13,"When a mysterious force decimates the world’s population, only one thing is certain: if you see it, you take your life. Facing the unknown, Malorie finds love, hope and a new beginning only for it to unravel. Now she must flee with her two children down a treacherous river to the one place left that may offer sanctuary. But to survive, they'll have to undertake the perilous two-day journey blindfolded.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
284052,Doctor Strange,2016-10-25,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
454294,The Kid Who Would Be King,2019-01-16,"Old-school magic meets the modern world when young Alex stumbles upon the mythical sword Excalibur. He soon unites his friends and enemies, and they become knights who join forces with the legendary wizard Merlin. Together, they must save mankind from the wicked enchantress Morgana and her army of supernatural warriors.",1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
337339,The Fate of the Furious,2017-04-12,"When a mysterious woman seduces Dom into the world of crime and a betrayal of those closest to him, the crew face trials that will test them as never before.",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
12444,Harry Potter and the Deathly Hallows: Part 1,2010-10-17,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102899,Ant-Man,2015-07-14,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
87101,Terminator Genisys,2015-06-23,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
535167,The Wandering Earth,2019-02-05,"The sun is dying out, a group of brave astronauts set out to find a new home for the entire human race and the planet.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
176147,Secret Love: The Schoolboy and the Mailwoman,2005-11-28,A 17 year old boy falls in love with a 37 year old woman. As if this wouldn't be enough they are of different social classes and she is married.,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
680,Pulp Fiction,1994-09-10,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19995,Avatar,2009-12-10,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
562,Die Hard,1988-07-15,"NYPD cop John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10764,Quantum of Solace,2008-10-30,"Quantum of Solace continues the adventures of James Bond after Casino Royale. Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
465914,If Beale Street Could Talk,2018-11-30,"After her fiance is falsely imprisoned, a pregnant African-American woman sets out to clear his name and prove his innocence.",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
603,The Matrix,1999-03-30,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
286217,The Martian,2015-09-30,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
76338,Thor: The Dark World,2013-10-29,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
483906,Polar,2019-01-25,"When a retiring assassin realizes that he is the target of a hit, he winds up back in the game going head to head with a gang of younger, ruthless killers.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
429471,Captive State,2019-03-15,"Nearly a decade after occupation by an extraterrestrial force, the lives of a Chicago neighborhood on both sides of the conflict are explored.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
516716,Milly & Mamet,2018-12-20,"Milly and Mamet are busy taking care of their baby. One day, Mamet met Alexandra, a close friend at college, who now had investors to finance the restaurant ideas they had once wanted together.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
238636,The Purge: Anarchy,2014-07-17,"One night per year, the government sanctions a 12-hour period in which citizens can commit any crime they wish -- including murder -- without fear of punishment or imprisonment. Leo, a sergeant who lost his son, plans a vigilante mission of revenge during the mayhem. However, instead of a death-dealing avenger, he becomes the unexpected protector of four innocent strangers who desperately need his help if they are to survive the night.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
246655,X-Men: Apocalypse,2016-05-18,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
607,Men in Black,1997-07-02,"After a police chase with an otherworldly being, a New York City cop is recruited as an agent in a top-secret organization established to monitor and police alien activity on Earth: the Men in Black. Agent Kay and new recruit Agent Jay find themselves in the middle of a deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
33125,Border,1997-07-13,"It's 1971, and 2000 members of the Pakistani Army—armed with tanks—are at war with just 150 men in a battalion of Indian soldiers based in the Longewala region of Punjab.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
150540,Inside Out,2015-06-09,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear, Anger, Disgust and Sadness. The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school.",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
675,Harry Potter and the Order of the Phoenix,2007-06-28,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students – dubbed 'Dumbledore's Army' – to defend themselves against the dark arts.",1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
